...1,Country,Energy_type,Year,Energy_consumption,Energy_production,GDP,Population,Energy_intensity_per_capita,Energy_intensity_by_GDP,CO2_emission,latitude,longitude
252,Colombia,all_energy_types,1980,198.55584050067733,193.48314604337065,NA,26900.5,85936273579221.66,0,NA,4.570868,-74.297333
258,Comoros,all_energy_types,1980,0.19159499857297455,0.006088846482305684,NA,307.831,7246461988694.682,0,NA,-11.875001,43.872219
264,Congo,all_energy_types,1980,3.328504497868336,40.755023465491234,NA,1777.93,21796596956653.203,0,NA,NA,NA
270,Dem. Rep. Congo,all_energy_types,1980,26.2562398805384,26.435441080488207,NA,26358.9,11597368387383.225,0,NA,NA,NA
276,Cook Islands,all_energy_types,1980,0.1227457840414922,0,NA,NA,0,0,NA,-21.236736,-159.777671
282,Costa Rica,all_energy_types,1980,16.15819819306077,6.387199959938663,NA,2389.97,78714489806971.14,0,NA,9.748917,-83.753428
288,Croatia,all_energy_types,1980,NA,NA,NA,NA,NA,NA,NA,45.1,15.2
294,Cuba,all_energy_types,1980,133.39446004536504,7.112526350376672,NA,9849.46,157681076500400.56,0,NA,21.521757,-77.781167
300,Cyprus,all_energy_types,1980,12.459088466174798,0,NA,512.3,283149707482645.8,0,NA,35.126413,33.429859
306,Czechia,all_energy_types,1980,NA,NA,NA,NA,NA,NA,NA,49.817492,15.472962
312,Côte d’Ivoire,all_energy_types,1980,21.42930003706207,4.727782770922569,NA,8033.65,31056269169459.742,0,NA,NA,NA
318,Denmark,all_energy_types,1980,250.90419033820322,3.779417597934856,151.3587,5123.27,570183799984069.4,19299885351.449123,NA,56.26392,9.501785
324,Djibouti,all_energy_types,1980,6.345333711619652,0,NA,358.96,205808171592386.75,0,NA,11.825138,42.590275
330,Dominica,all_energy_types,1980,0.14748899824945108,0.027399809170375582,NA,75.318,22798960717571.82,0,NA,15.414999,-61.370976
336,Dominican Rep.,all_energy_types,1980,25.281342822167563,1.9666974137847362,NA,5803.93,50714503211901.2,0,NA,18.735693,-70.162651
342,Ecuador,all_energy_types,1980,54.41411389609218,135.80750440181902,NA,7989.18,79298241901061.45,0,NA,-1.831239,-78.183406
348,Egypt,all_energy_types,1980,209.27016507298453,425.6943326434805,NA,43309.1,56257750374572.195,0,NA,26.820553,30.802498
354,El Salvador,all_energy_types,1980,13.244201852284602,4.697545061098835,NA,4591.13,33586164019626.645,0,NA,13.794185,-88.89653
360,E. Guinea,all_energy_types,1980,0.24977551878428628,0.006088846482305684,NA,249.931,11635470420309.85,0,NA,1.650801,10.267895
366,Eritrea,all_energy_types,1980,NA,NA,NA,NA,NA,NA,NA,15.179384,39.782334
372,Estonia,all_energy_types,1980,NA,NA,NA,NA,NA,NA,NA,58.595272,25.013607
378,eSwatini,all_energy_types,1980,2.788054161212214,1.5979459260103477,NA,587.852,55218856613498.08,0,NA,NA,NA
384,Ethiopia,all_energy_types,1980,8.831874580152666,1.4400121930652945,NA,35141.7,2926067428333.6147,0,NA,9.145,40.489673
