...1,Country,Energy_type,Year,Energy_consumption,Energy_production,GDP,Population,Energy_intensity_per_capita,Energy_intensity_by_GDP,CO2_emission,latitude,longitude
54150,Barbados,all_energy_types,2019,0.024030263052293,0.003049203384821,4.52673,286.99,83.73205704830481,5.30852581273745,1.702104465,13.193887,-59.543198
54156,Belarus,all_energy_types,2019,0.9691333127787114,0.08539150316922593,178.892,9449.62,102.55791373396087,5.417421197027879,56.523597698,53.709807,27.953389
54162,Belgium,all_energy_types,2019,2.6911279074035623,0.630353981382,557.634,11497.32,234.06566986076427,4.825975294554425,132.279624636,50.503887,4.469936
54168,Belize,all_energy_types,2019,0.01231617632,0.00740675942,2.78824,390.339,31.55251286702072,4.417186583651335,0.577712955,17.189877,-88.49765
54174,Benin,all_energy_types,2019,0.09997977143553552,7.265664e-5,38.0152,11807.2,8.467695256753126,2.629994618877068,7.736424191,9.30769,2.315834
54180,Bermuda,all_energy_types,2019,0.0110296034,0,6.64648,62.5574,176.31172970743668,1.6594653711438234,0.797279806,32.321384,-64.75737
54186,Bhutan,all_energy_types,2019,0.07639004001113224,0.08280515127961671,8.10603,762.867,100.13546268370796,9.423853601717765,0.967306365,27.514162,90.433601
54192,Bolivia,all_energy_types,2019,0.311932658697,0.6942792443655301,89.7455,11513,27.09395107243985,3.475747070293218,18.335565837,-16.290154,-63.588653
54198,Bosnia and Herz.,all_energy_types,2019,0.2373040737305843,0.15308856620793218,47.1135,3304.39,71.81478994022628,5.036859365799278,17.266938088,43.915886,17.679076
54204,Botswana,all_energy_types,2019,0.07854526409711277,0.04722272332661528,36.97997,2302.775,34.10896162113657,2.123994803054539,6.188921367,-22.328474,24.684866
54210,Brazil,all_energy_types,2019,12.557423835357312,12.713242877624022,3041.299,211246.2,59.44449573699935,4.128967206235662,453.443272227,-14.235004,-51.92528
54216,British Virgin Islands,all_energy_types,2019,0.002406731032,1.3872432e-5,1.44981,30.0137,80.1877486614446,1.6600320262655106,0.216635316,18.420695,-64.639968
54222,Brunei,all_energy_types,2019,0.1798366962608,0.7275022125763975,26.6516,433.149,415.1843736469437,6.747688553812904,10.22519768,4.535277,114.727669
54228,Bulgaria,all_energy_types,2019,0.7332243199908047,0.4503569411701565,149.2549,6969.69,105.2018554614057,4.912564478558524,41.542759685,42.733883,25.48583
54234,Burkina Faso,all_energy_types,2019,0.0660440724,0.00191436,39.3968,20333.3,3.248074459138458,1.6763816452097633,4.391342618,12.238333,-1.561593
54240,Burma,all_energy_types,2019,0.5771641983724072,0.8169968267344525,275.791,54067.4,10.674902036576702,2.092759366231701,32.968880216,NA,NA
54246,Burundi,all_energy_types,2019,0.012540838052,0.002081648352,8.84175,11536.2,1.0870856999705276,1.4183660533265474,0.67983302,-3.373056,29.918886
54252,Cabo Verde,all_energy_types,2019,0.0145917944,7.92456e-4,3.77316,549.825,26.5389794934752,3.867260969585175,1.001529634,NA,NA
54258,Cambodia,all_energy_types,2019,0.22469348641529585,0.0375241272,69.1922,16482.4,13.632328205558402,3.2473817340003035,11.890895952,12.565679,104.990963
54264,Cameroon,all_energy_types,2019,0.16053274132133993,0.2973821982338688,88.9149,25885.9,6.201551474792838,1.8054650156648653,7.245713401,7.369722,12.354722
54270,Canada,all_energy_types,2019,14.97790517950626,23.5186004308814,1737.87,37601.23,398.3355113517898,8.61854176636127,613.089866972,56.130366,-106.346771
54276,Cayman Islands,all_energy_types,2019,0.01139856546,1.4393316e-4,3.77842,64.9202,175.57810142297774,3.0167544793855634,0.667298,19.513469,-80.566956
54282,Central African Rep.,all_energy_types,2019,0.0053177662,0.0013356,4.13773,4751.85,1.119093868703768,1.285189270445389,0.278282,6.611111,20.939444
54288,Chad,all_energy_types,2019,0.0251233299,0.291612936,24.9406,15956.2,1.5745183627680777,1.0073266040111304,1.7162899,15.454166,18.732207
54294,Chile,all_energy_types,2019,1.560052674194422,0.4322306133785894,439.69,18922.75,82.44323231001954,3.548074038969324,86.874650457,-35.675147,-71.542969
54300,China,all_energy_types,2019,151.60888604436144,123.59135959298148,23128.34,1434512,105.68673252253132,6.555113166114016,10608.600386434,35.86166,104.195397
54306,Colombia,all_energy_types,2019,1.753107333274276,5.073328043963993,690.987,50225.2,34.9049348389708,2.5371061008011377,75.94596771,4.570868,-74.297333
54312,Comoros,all_energy_types,2019,0.0045497505,3.5616e-6,2.384,851.027,5.346188193794086,1.9084523909395976,0.301926504,-11.875001,43.872219
54318,Congo,all_energy_types,2019,0.08692788392484,0.7664154790154,17.937,5382.29,16.150724677570327,4.846288895848804,4.4339781,NA,NA
54324,Dem. Rep. Congo,all_energy_types,2019,0.11928103224579682,0.13348309430398478,80.9978,86840.5,1.3735645493266029,1.4726453341423698,2.641757936,NA,NA
54330,Cook Islands,all_energy_types,2019,0.001671732316,9.5531016e-5,NA,NA,0,0,0.1123327,-21.236736,-159.777671
54336,Costa Rica,all_energy_types,2019,0.22663028124463863,0.10046142792,94.3605,5046.06,44.91232392096777,2.401749474034565,7.923880021,9.748917,-83.753428
54342,Croatia,all_energy_types,2019,0.36475912689084233,0.14180544164829492,110.2903,4064.95,89.7327462553887,3.307263892571172,17.147887659,45.1,15.2
54348,Cuba,all_energy_types,2019,0.3715685526254388,0.14512363925665542,152.228,11330.8,32.79279067898461,2.4408686485103845,22.496372604,21.521757,-77.781167
54354,Cyprus,all_energy_types,2019,0.11892190713268976,0.00458556,33.8259,888.005,133.92031253505303,3.5157056318587165,8.226035335,35.126413,33.429859
54360,Czechia,all_energy_types,2019,1.730213284965265,0.9978992060582436,410.036,10677.38,162.04474177797033,4.219661895456167,104.272224724,49.817492,15.472962
54366,Côte d’Ivoire,all_energy_types,2019,0.212106033525,0.1916768186549739,141.232,25731.3,8.243113776801017,1.5018270188413392,10.798183713,NA,NA
54372,Denmark,all_energy_types,2019,0.7221965500121932,0.5454939169824893,308.2223,5816.505,124.16331628911058,2.343102851455567,36.120050677,56.26392,9.501785
54378,Djibouti,all_energy_types,2019,0.0086314065,8.904e-6,5.84841,973.201,8.86908922206204,1.4758552324477936,0.67469826,11.825138,42.590275
54384,Dominica,all_energy_types,2019,0.002693758912,1.88568912e-4,0.802973,71.808,37.51335383244207,3.354731618622295,0.185983702,15.414999,-61.370976
54390,Dominican Rep.,all_energy_types,2019,0.418997508110365,0.01838676,190.149,10736.3,39.0262481590832,2.20352201752502,25.265246857,18.735693,-70.162651
54396,Ecuador,all_energy_types,2019,0.7387865722001973,1.4069200819758962,183.665,17357.2,42.56369530801035,4.022467929111139,37.349371309,-1.831239,-78.183406
54402,Egypt,all_energy_types,2019,4.0218166746292425,4.050868391182273,1291.81,100370,40.06990808637284,3.1133190443093355,235.494498177,26.820553,30.802498
54408,El Salvador,all_energy_types,2019,0.15568365354897992,0.03770844,52.962,6453.51,24.123872675331707,2.9395350165964262,7.04650887,13.794185,-88.89653
54414,E. Guinea,all_energy_types,2019,0.07809995135100027,0.49693561728680097,21.3042,1355.99,57.59625908081938,3.665941520967709,4.669231827,1.650801,10.267895
54420,Eritrea,all_energy_types,2019,0.0112780475,2.13696e-4,6.02485,3505.71,3.2170508969652367,1.87192170759438,0.74245581,15.179384,39.782334
54426,Estonia,all_energy_types,2019,0.10143948562804142,0.01964943624,45.198,1328.98,76.32882784394154,2.2443357145900573,5.509905901,58.595272,25.013607
54432,eSwatini,all_energy_types,2019,0.02224564255758231,0.00580176363262209,10.5029,1148.38,19.37132530833201,2.1180476399453783,1.203506529,NA,NA
54438,Ethiopia,all_energy_types,2019,0.3608705784410121,0.1259657784,231.935,112109,3.218926031282164,1.555912554987441,14.060422857,9.145,40.489673
